llavemod,dictamen,score_final,dti_ratio,dti_clasificacion,reglas_activadas,n_reglas,n_compensaciones,errores_validacion
687002102,RECHAZADO,50,0.3,MODERADO,R012,1,1,
687105101,APROBADO,99,0.3,MODERADO,R001|R005|R012,3,1,
687202101,APROBADO,100,0.3,MODERADO,R001|R005|R012|R015,4,2,
687314102,REVISION_MANUAL,60,0.3,MODERADO,R001,1,0,
687404101,RECHAZADO,39,0.3,MODERADO,R002|R003|R005,3,0,
687504101,RECHAZADO,38,0.3,MODERADO,R004|R005|R012,3,1,
687616101,RECHAZADO,27,0.3,MODERADO,R004|R005,2,0,
687712101,RECHAZADO,55,0.3,MODERADO,R005,1,0,
687803102,RECHAZADO,30,0.3,MODERADO,,0,0,
687905101,RECHAZADO,28,0.3,MODERADO,,0,0,
688003101,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
688101102,REVISION_MANUAL,72,0.3,MODERADO,R001|R006,2,0,
688205103,RECHAZADO,58,0.3,MODERADO,R001,1,0,
688301101,RECHAZADO,58,0.3,MODERADO,R005|R012,2,1,
688407102,RECHAZADO,9,0.3,MODERADO,R004,1,0,
688504101,APROBADO,100,0.3,MODERADO,R001|R005|R012|R015,4,2,
688601103,RECHAZADO,15,0.3,MODERADO,R010,1,0,
688702101,RECHAZADO,55,0.3,MODERADO,R005,1,0,
688801102,RECHAZADO,52,0.3,MODERADO,R012,1,1,
688901101,RECHAZADO,38,0.3,MODERADO,,0,0,
689002101,RECHAZADO,0,0.3,MODERADO,R002|R004,2,0,
689104101,REVISION_MANUAL,60,0.3,MODERADO,R005|R012,2,1,
689203102,RECHAZADO,58,0.3,MODERADO,R001,1,0,
689312101,RECHAZADO,30,0.3,MODERADO,R004|R005,2,0,
689419102,RECHAZADO,39,0.3,MODERADO,,0,0,
689502102,RECHAZADO,10,0.3,MODERADO,R002,1,0,
689603102,RECHAZADO,15,0.3,MODERADO,R004,1,0,
689705103,APROBADO,87,0.3,MODERADO,R001|R005|R012,3,1,
689801102,RECHAZADO,27,0.3,MODERADO,R002|R005,2,0,
689909102,RECHAZADO,0,0.3,MODERADO,R002|R004|R010,3,0,
690004101,RECHAZADO,48,0.3,MODERADO,R012,1,1,
690102101,RECHAZADO,11,0.3,MODERADO,R004,1,0,
690204103,RECHAZADO,59,0.3,MODERADO,R012,1,1,
690305101,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,
690407102,RECHAZADO,58,0.3,MODERADO,R001|R004|R005,3,0,
690407202,RECHAZADO,51,0.3,MODERADO,R012,1,1,
690505102,RECHAZADO,10,0.3,MODERADO,R004,1,0,
690604103,REVISION_MANUAL,74,0.3,MODERADO,R001|R010|R012,3,1,
690604203,RECHAZADO,41,0.3,MODERADO,,0,0,
690701102,APROBADO,82,0.3,MODERADO,R001|R012,2,1,
690804101,RECHAZADO,58,0.3,MODERADO,R001|R004|R005,3,0,
690905101,RECHAZADO,51,0.3,MODERADO,R012,1,1,
691019101,RECHAZADO,56,0.3,MODERADO,R005,1,0,
691101101,RECHAZADO,44,0.3,MODERADO,R005,1,0,
691216102,RECHAZADO,0,0.3,MODERADO,R002|R004,2,0,
691303101,APROBADO,88,0.3,MODERADO,R001|R012,2,1,
691408102,RECHAZADO,21,0.3,MODERADO,R004|R012,2,1,
691516101,APROBADO,80,0.3,MODERADO,R005|R012|R015,3,2,
691603101,REVISION_MANUAL,66,0.3,MODERADO,R005|R012,2,1,
691705102,RECHAZADO,15,0.3,MODERADO,R004,1,0,
691705202,RECHAZADO,11,0.3,MODERADO,R004|R009|R012,3,1,
691810101,RECHAZADO,27,0.3,MODERADO,R004|R005,2,0,
691905101,RECHAZADO,6,0.3,MODERADO,R002,1,0,
692005101,RECHAZADO,38,0.3,MODERADO,R004|R005|R012,3,1,
692105101,REVISION_MANUAL,60,0.3,MODERADO,R005|R012,2,1,
692210101,RECHAZADO,41,0.3,MODERADO,R001|R004,2,0,
692304102,RECHAZADO,41,0.3,MODERADO,,0,0,
692411101,RECHAZADO,22,0.3,MODERADO,R004|R005|R010|R012,4,1,
692504101,REVISION_MANUAL,70,0.3,MODERADO,R001,1,0,
692602102,APROBADO,98,0.3,MODERADO,R001|R005|R012,3,1,
692701102,RECHAZADO,44,0.3,MODERADO,R005,1,0,
692801102,APROBADO,82,0.3,MODERADO,R001|R012,2,1,
692908102,RECHAZADO,28,0.3,MODERADO,,0,0,
693005102,RECHAZADO,0,0.3,MODERADO,R002|R004|R006,3,0,
693118102,RECHAZADO,12,0.3,MODERADO,R004,1,0,
693214103,RECHAZADO,35,0.3,MODERADO,R009|R012,2,1,
693316101,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
693402101,RECHAZADO,11,0.3,MODERADO,R004,1,0,
693501102,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
693610101,APROBADO,85,0.3,MODERADO,R001|R005,2,0,
693703101,RECHAZADO,45,0.3,MODERADO,R005,1,0,
693803101,RECHAZADO,58,0.3,MODERADO,R001|R004|R005,3,0,
693904101,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
694002101,APROBADO,83,0.3,MODERADO,R005|R012|R015,3,2,
694102102,RECHAZADO,28,0.3,MODERADO,,0,0,
694205102,REVISION_MANUAL,72,0.3,MODERADO,R001|R004|R005|R012,4,1,
694301102,RECHAZADO,13,0.3,MODERADO,R004,1,0,
694404101,RECHAZADO,20,0.3,MODERADO,R002|R005,2,0,
694505102,RECHAZADO,42,0.3,MODERADO,R012,1,1,
694601102,REVISION_MANUAL,65,0.3,MODERADO,R005|R012,2,1,
694716103,RECHAZADO,27,0.3,MODERADO,,0,0,
694802102,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,
694905101,RECHAZADO,44,0.3,MODERADO,R002|R003|R005,3,0,
695004102,RECHAZADO,12,0.3,MODERADO,R004,1,0,
695105101,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
695203101,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
695305101,APROBADO,100,0.3,MODERADO,R001|R003|R005|R012|R015,5,2,
695405102,APROBADO,88,0.3,MODERADO,R001|R012,2,1,
695506104,REVISION_MANUAL,79,0.3,MODERADO,R001|R012,2,1,
695603102,RECHAZADO,42,0.3,MODERADO,,0,0,
695701101,RECHAZADO,22,0.3,MODERADO,R004|R012,2,1,
695802102,RECHAZADO,25,0.3,MODERADO,R004|R005,2,0,
695903103,RECHAZADO,0,0.3,MODERADO,R004|R009,2,0,
696004101,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,
696102102,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
696210101,RECHAZADO,30,0.3,MODERADO,,0,0,
696210202,RECHAZADO,21,0.3,MODERADO,R004|R012,2,1,
696303101,RECHAZADO,24,0.3,MODERADO,R002|R005,2,0,
696405102,RECHAZADO,10,0.3,MODERADO,R004|R009|R012,3,1,
696504101,RECHAZADO,25,0.3,MODERADO,R004|R005,2,0,
696603103,RECHAZADO,39,0.3,MODERADO,R009|R012,2,1,
696718102,RECHAZADO,28,0.3,MODERADO,,0,0,
696801102,RECHAZADO,52,0.3,MODERADO,R001|R004|R012,3,1,
696904102,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,
697005103,APROBADO,81,0.3,MODERADO,R001|R012,2,1,
697101102,RECHAZADO,43,0.3,MODERADO,,0,0,
697204102,RECHAZADO,59,0.3,MODERADO,R001,1,0,
697303102,APROBADO,91,0.3,MODERADO,R003|R012,2,1,
697410101,REVISION_MANUAL,62,0.3,MODERADO,R005|R012,2,1,
697503101,RECHAZADO,56,0.3,MODERADO,R001|R004|R005,3,0,
697602101,REVISION_MANUAL,60,0.3,MODERADO,R005|R010|R012,3,1,
697713101,RECHAZADO,44,0.3,MODERADO,R005,1,0,
697801101,RECHAZADO,58,0.3,MODERADO,R001,1,0,
697903101,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
698020101,RECHAZADO,0,0.3,MODERADO,R002|R004,2,0,
698102101,APROBADO,100,0.3,MODERADO,R001|R005|R006|R012|R015,5,2,
698209102,RECHAZADO,12,0.3,MODERADO,R004,1,0,
698304101,REVISION_MANUAL,76,0.3,MODERADO,R005|R012|R015,3,2,
698402101,REVISION_MANUAL,74,0.3,MODERADO,R001|R006,2,0,
698504101,RECHAZADO,58,0.3,MODERADO,R001|R004|R005,3,0,
698615101,RECHAZADO,13,0.3,MODERADO,R004,1,0,
698720101,RECHAZADO,17,0.3,MODERADO,R010,1,0,
698801102,APROBADO,83,0.3,MODERADO,R001|R012,2,1,
698904102,RECHAZADO,0,0.3,MODERADO,R004|R010,2,0,
699001103,RECHAZADO,17,0.3,MODERADO,R010,1,0,
699104103,RECHAZADO,8,0.3,MODERADO,R004|R009|R012,3,1,
699205101,RECHAZADO,28,0.3,MODERADO,R002|R005,2,0,
699304101,RECHAZADO,51,0.3,MODERADO,R002|R003,2,0,
699408101,RECHAZADO,21,0.3,MODERADO,R004|R012,2,1,
699505101,REVISION_MANUAL,66,0.3,MODERADO,R005|R012,2,1,
699604102,RECHAZADO,23,0.3,MODERADO,R002|R005,2,0,
699707102,RECHAZADO,27,0.3,MODERADO,R001|R004|R010,3,0,
699803101,RECHAZADO,56,0.3,MODERADO,R005,1,0,
699902101,RECHAZADO,25,0.3,MODERADO,R004|R005,2,0,
700002103,RECHAZADO,48,0.3,MODERADO,R012,1,1,
700103101,REVISION_MANUAL,78,0.3,MODERADO,R003|R012,2,1,
700203102,RECHAZADO,11,0.3,MODERADO,R004,1,0,
700306101,RECHAZADO,27,0.3,MODERADO,R004|R005,2,0,
700402101,RECHAZADO,54,0.3,MODERADO,R005|R012,2,1,
700501101,APROBADO,99,0.3,MODERADO,R001|R005|R012,3,1,
700603101,RECHAZADO,45,0.3,MODERADO,R005,1,0,
700705101,APROBADO,85,0.3,MODERADO,R001|R005,2,0,
700802102,RECHAZADO,24,0.3,MODERADO,R004|R012,2,1,
700917101,RECHAZADO,46,0.3,MODERADO,R005,1,0,
701001101,RECHAZADO,13,0.3,MODERADO,R004,1,0,
701103101,APROBADO,100,0.3,MODERADO,R001|R005|R012|R015,4,2,
701203103,REVISION_MANUAL,70,0.3,MODERADO,R001|R012,2,1,
701301101,RECHAZADO,10,0.3,MODERADO,R004,1,0,
701403103,RECHAZADO,13,0.3,MODERADO,R009|R010,2,0,
701502101,RECHAZADO,28,0.3,MODERADO,,0,0,
701612101,RECHAZADO,45,0.3,MODERADO,R005,1,0,
701704101,REVISION_MANUAL,77,0.3,MODERADO,R005|R012|R015,3,2,
701805102,REVISION_MANUAL,70,0.3,MODERADO,R001|R012,2,1,
701904101,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
702004103,RECHAZADO,0,0.3,MODERADO,R002,1,0,
702116101,RECHAZADO,55,0.3,MODERADO,R005,1,0,
702202104,RECHAZADO,0,0.3,MODERADO,R004|R009|R010|R012,4,1,
702305103,RECHAZADO,18,0.3,MODERADO,R002|R005,2,0,
702402101,APROBADO,91,0.3,MODERADO,R001|R005|R012,3,1,
702501101,APROBADO,84,0.3,MODERADO,R001|R005|R009|R012,4,1,
702606101,RECHAZADO,12,0.3,MODERADO,R004|R005|R010,3,0,
702718103,RECHAZADO,30,0.3,MODERADO,,0,0,
702809101,RECHAZADO,51,0.3,MODERADO,R012,1,1,
702915101,REVISION_MANUAL,78,0.3,MODERADO,R001|R005,2,0,
703005102,APROBADO,100,0.3,MODERADO,R001|R005|R012|R015,4,2,
703101102,APROBADO,98,0.3,MODERADO,R001|R005|R012,3,1,
703205103,RECHAZADO,22,0.3,MODERADO,R004|R012,2,1,
703310104,RECHAZADO,0,0.3,MODERADO,R002,1,0,
703404101,RECHAZADO,26,0.3,MODERADO,R004|R005,2,0,
703520102,RECHAZADO,25,0.3,MODERADO,R004|R005,2,0,
703617101,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
703701102,RECHAZADO,0,0.3,MODERADO,R002|R004,2,0,
703805102,APROBADO,98,0.3,MODERADO,R001|R005|R012,3,1,
703904102,RECHAZADO,56,0.3,MODERADO,R001|R004|R012,3,1,
704001101,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,
704101101,RECHAZADO,37,0.3,MODERADO,R010|R012,2,1,
704216101,RECHAZADO,23,0.3,MODERADO,R004|R005,2,0,
704301101,REVISION_MANUAL,66,0.3,MODERADO,R005|R012,2,1,
704416101,RECHAZADO,43,0.3,MODERADO,R005,1,0,
704503102,RECHAZADO,6,0.3,MODERADO,R002,1,0,
704603104,RECHAZADO,27,0.3,MODERADO,R009,1,0,
704719102,RECHAZADO,43,0.3,MODERADO,R001|R004,2,0,
704805104,RECHAZADO,0,0.3,MODERADO,R004|R009,2,0,
704905101,RECHAZADO,30,0.3,MODERADO,,0,0,
705004102,RECHAZADO,58,0.3,MODERADO,R001,1,0,
705119101,RECHAZADO,47,0.3,MODERADO,R005,1,0,
705205101,REVISION_MANUAL,60,0.3,MODERADO,R005|R012,2,1,
705301101,RECHAZADO,25,0.3,MODERADO,R004|R005|R010|R012,4,1,
705403101,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
705511102,RECHAZADO,26,0.3,MODERADO,R004|R005|R009|R012,4,1,
705605101,APROBADO,86,0.3,MODERADO,R001|R012,2,1,
705710101,RECHAZADO,20,0.3,MODERADO,R002|R005,2,0,
705805101,RECHAZADO,11,0.3,MODERADO,R004,1,0,
705905101,RECHAZADO,45,0.3,MODERADO,R005,1,0,
706002101,APROBADO,85,0.3,MODERADO,R001|R005,2,0,
706102101,RECHAZADO,26,0.3,MODERADO,R004|R005,2,0,
706201104,RECHAZADO,54,0.3,MODERADO,R012,1,1,
706305101,APROBADO,100,0.3,MODERADO,R001|R012,2,1,
706401102,RECHAZADO,15,0.3,MODERADO,R004,1,0,
706501101,REVISION_MANUAL,68,0.3,MODERADO,R001|R004|R005|R012,4,1,
706501201,RECHAZADO,36,0.3,MODERADO,R002|R005|R015,3,1,
706602101,RECHAZADO,38,0.3,MODERADO,,0,0,
706602201,RECHAZADO,55,0.3,MODERADO,R012,1,1,
706704101,RECHAZADO,43,0.3,MODERADO,R005,1,0,
706814101,RECHAZADO,46,0.3,MODERADO,R005,1,0,
706903101,RECHAZADO,6,0.3,MODERADO,R002,1,0,
707020101,RECHAZADO,58,0.3,MODERADO,R005|R012,2,1,
707103102,RECHAZADO,13,0.3,MODERADO,R004,1,0,
707208101,RECHAZADO,57,0.3,MODERADO,R005,1,0,
707305102,RECHAZADO,12,0.3,MODERADO,R004,1,0,
707416102,RECHAZADO,0,0.3,MODERADO,R004|R009|R010|R012,4,1,
707503101,APROBADO,95,0.3,MODERADO,R001|R012,2,1,
707602101,APROBADO,97,0.3,MODERADO,R001|R005|R006,3,0,
707712105,RECHAZADO,0,0.3,MODERADO,R004|R010,2,0,
707802101,REVISION_MANUAL,73,0.3,MODERADO,R001,1,0,
707904102,REVISION_MANUAL,70,0.3,MODERADO,R001,1,0,
708003103,RECHAZADO,29,0.3,MODERADO,,0,0,
708112105,APROBADO,87,0.3,MODERADO,R001|R005|R012,3,1,
708218102,RECHAZADO,10,0.3,MODERADO,R004,1,0,
708302102,REVISION_MANUAL,70,0.3,MODERADO,R001,1,0,
708405101,APROBADO,83,0.3,MODERADO,R001|R005,2,0,
708501103,RECHAZADO,45,0.3,MODERADO,R005,1,0,
708601101,APROBADO,84,0.3,MODERADO,R001|R012,2,1,
708703104,APROBADO,98,0.3,MODERADO,R001|R005|R012,3,1,
708805103,RECHAZADO,47,0.3,MODERADO,R001|R010,2,0,
708905101,RECHAZADO,41,0.3,MODERADO,,0,0,
709002102,RECHAZADO,43,0.3,MODERADO,,0,0,
709103101,REVISION_MANUAL,75,0.3,MODERADO,R001|R005,2,0,
709218103,REVISION_MANUAL,66,0.3,MODERADO,R005|R012,2,1,
709309102,RECHAZADO,40,0.3,MODERADO,R012,1,1,
709402101,RECHAZADO,59,0.3,MODERADO,R001,1,0,
709503101,RECHAZADO,47,0.3,MODERADO,R005,1,0,
709601101,RECHAZADO,0,0.3,MODERADO,R002|R004|R005,3,0,
709701103,RECHAZADO,10,0.3,MODERADO,R004|R009|R012,3,1,
709802101,REVISION_MANUAL,68,0.3,MODERADO,R001|R004|R005|R012,4,1,
709904101,RECHAZADO,20,0.3,MODERADO,R002|R005,2,0,
710012101,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
710112102,RECHAZADO,21,0.3,MODERADO,R004|R012,2,1,
710207101,RECHAZADO,56,0.3,MODERADO,R005,1,0,
710303101,RECHAZADO,52,0.3,MODERADO,R012,1,1,
710403102,RECHAZADO,10,0.3,MODERADO,R002,1,0,
710512101,RECHAZADO,52,0.3,MODERADO,R001|R004|R006,3,0,
710605103,RECHAZADO,28,0.3,MODERADO,,0,0,
710715103,RECHAZADO,13,0.3,MODERADO,R004,1,0,
710814101,RECHAZADO,27,0.3,MODERADO,R004|R005,2,0,
710911102,RECHAZADO,10,0.3,MODERADO,R004,1,0,
711001101,APROBADO,88,0.3,MODERADO,R001|R012,2,1,
711104101,APROBADO,87,0.3,MODERADO,R001|R005|R012,3,1,
711201102,RECHAZADO,11,0.3,MODERADO,R004,1,0,
711303101,RECHAZADO,25,0.3,MODERADO,R004|R012,2,1,
711418101,REVISION_MANUAL,66,0.3,MODERADO,R005|R012,2,1,
711503102,RECHAZADO,5,0.3,MODERADO,R002,1,0,
711604102,RECHAZADO,0,0.3,MODERADO,R004|R010,2,0,
711704101,APROBADO,95,0.3,MODERADO,R001|R005|R015,3,1,
711809101,RECHAZADO,44,0.3,MODERADO,R005,1,0,
711917101,RECHAZADO,48,0.3,MODERADO,R005,1,0,
712001102,APROBADO,88,0.3,MODERADO,R001|R012,2,1,
712105101,RECHAZADO,0,0.3,MODERADO,R002,1,0,
712201101,RECHAZADO,20,0.3,MODERADO,R002|R005,2,0,
712304101,RECHAZADO,25,0.3,MODERADO,R004|R012,2,1,
712404101,REVISION_MANUAL,79,0.3,MODERADO,R001|R012,2,1,
712520101,RECHAZADO,42,0.3,MODERADO,R012,1,1,
712615102,APROBADO,96,0.3,MODERADO,R001|R005|R006,3,0,
712704101,APROBADO,88,0.3,MODERADO,R001|R012,2,1,
712809101,APROBADO,86,0.3,MODERADO,R001|R005,2,0,
712906101,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
713005101,RECHAZADO,38,0.3,MODERADO,R001|R004,2,0,
713101101,APROBADO,87,0.3,MODERADO,R001|R005|R012,3,1,
713201102,RECHAZADO,15,0.3,MODERADO,R004,1,0,
713320101,REVISION_MANUAL,77,0.3,MODERADO,R001|R012,2,1,
713401102,REVISION_MANUAL,72,0.3,MODERADO,R001,1,0,
713504102,RECHAZADO,0,0.3,MODERADO,R004|R010,2,0,
713604103,RECHAZADO,30,0.3,MODERADO,,0,0,
713705101,RECHAZADO,22,0.3,MODERADO,R002|R005,2,0,
713818102,RECHAZADO,59,0.3,MODERADO,R001,1,0,
713904101,RECHAZADO,17,0.3,MODERADO,R010,1,0,
714002102,RECHAZADO,4,0.3,MODERADO,R002,1,0,
714118101,RECHAZADO,57,0.3,MODERADO,R005,1,0,
714201104,RECHAZADO,55,0.3,MODERADO,R001|R009,2,0,
714305101,APROBADO,100,0.3,MODERADO,R001|R005|R012|R015,4,2,
714415101,RECHAZADO,42,0.3,MODERADO,R005,1,0,
714501102,APROBADO,83,0.3,MODERADO,R001|R012,2,1,
714617101,RECHAZADO,1,0.3,MODERADO,R002|R005|R010,3,0,
714705101,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
714816102,RECHAZADO,12,0.3,MODERADO,R004,1,0,
714916101,RECHAZADO,27,0.3,MODERADO,R004|R005,2,0,
715012102,RECHAZADO,41,0.3,MODERADO,R001|R004,2,0,
715106102,RECHAZADO,23,0.3,MODERADO,R004|R012,2,1,
715211102,RECHAZADO,29,0.3,MODERADO,,0,0,
715305102,RECHAZADO,53,0.3,MODERADO,R012,1,1,
715402102,RECHAZADO,43,0.3,MODERADO,,0,0,
715501103,RECHAZADO,27,0.3,MODERADO,R004|R012,2,1,
715617105,RECHAZADO,55,0.3,MODERADO,R001|R010,2,0,
715701102,RECHAZADO,26,0.3,MODERADO,R004|R005,2,0,
715801103,APROBADO,96,0.3,MODERADO,R001|R005|R012,3,1,
715904101,RECHAZADO,25,0.3,MODERADO,R004|R012,2,1,
716003101,RECHAZADO,53,0.3,MODERADO,R001|R004|R005,3,0,
716105102,RECHAZADO,9,0.3,MODERADO,R002|R006,2,0,
716220103,RECHAZADO,15,0.3,MODERADO,R004,1,0,
716302101,RECHAZADO,28,0.3,MODERADO,,0,0,
716403101,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
716504102,APROBADO,86,0.3,MODERADO,R001|R005|R012,3,1,
716605102,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
716717102,RECHAZADO,17,0.3,MODERADO,R010,1,0,
716803101,APROBADO,100,0.3,MODERADO,R001|R005|R012|R015,4,2,
716902101,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
717004102,REVISION_MANUAL,68,0.3,MODERADO,R001,1,0,
717118103,RECHAZADO,13,0.3,MODERADO,R004,1,0,
717204103,REVISION_MANUAL,66,0.3,MODERADO,R001|R009|R012,3,1,
717305102,RECHAZADO,30,0.3,MODERADO,R004|R005,2,0,
717418101,APROBADO,85,0.3,MODERADO,R001|R005,2,0,
717501101,RECHAZADO,31,0.3,MODERADO,,0,0,
717603101,RECHAZADO,55,0.3,MODERADO,R012,1,1,
717703101,APROBADO,86,0.3,MODERADO,R001|R012,2,1,
717801105,RECHAZADO,0,0.3,MODERADO,R002|R009,2,0,
717908102,RECHAZADO,27,0.3,MODERADO,R004|R005,2,0,
718013102,RECHAZADO,39,0.3,MODERADO,R004|R005|R012,3,1,
718120102,RECHAZADO,27,0.3,MODERADO,R010,1,0,
718205101,RECHAZADO,5,0.3,MODERADO,R002|R005|R010,3,0,
718313103,REVISION_MANUAL,70,0.3,MODERADO,R001,1,0,
718401103,REVISION_MANUAL,68,0.3,MODERADO,R001|R009|R012,3,1,
718505102,RECHAZADO,39,0.3,MODERADO,R012,1,1,
718603102,REVISION_MANUAL,74,0.3,MODERADO,R005|R012,2,1,
718701104,RECHAZADO,58,0.3,MODERADO,R001|R006|R009,3,0,
718803102,RECHAZADO,12,0.3,MODERADO,R004,1,0,
718901101,RECHAZADO,49,0.3,MODERADO,R012,1,1,
719004101,RECHAZADO,27,0.3,MODERADO,R004|R005,2,0,
719104102,RECHAZADO,42,0.3,MODERADO,R012,1,1,
719203101,APROBADO,91,0.3,MODERADO,R001|R012,2,1,
719305103,RECHAZADO,27,0.3,MODERADO,R010,1,0,
719416108,RECHAZADO,3,0.3,MODERADO,R009|R010,2,0,
719501102,RECHAZADO,37,0.3,MODERADO,R010|R012,2,1,
719602101,RECHAZADO,29,0.3,MODERADO,,0,0,
719703101,APROBADO,96,0.3,MODERADO,R001|R005|R012,3,1,
719809102,RECHAZADO,17,0.3,MODERADO,R009,1,0,
719908102,RECHAZADO,12,0.3,MODERADO,R004,1,0,
720005102,RECHAZADO,58,0.3,MODERADO,R001|R004|R005,3,0,
720102104,RECHAZADO,23,0.3,MODERADO,R002|R005,2,0,
720214103,RECHAZADO,15,0.3,MODERADO,R009,1,0,
720316101,RECHAZADO,59,0.3,MODERADO,R001,1,0,
720416101,REVISION_MANUAL,62,0.3,MODERADO,R001|R005|R010,3,0,
720502101,RECHAZADO,23,0.3,MODERADO,R004|R005,2,0,
720602101,APROBADO,100,0.3,MODERADO,R003|R005|R012|R015,4,2,
720702101,RECHAZADO,21,0.3,MODERADO,R002|R005,2,0,
720801101,REVISION_MANUAL,73,0.3,MODERADO,R001,1,0,
720909101,RECHAZADO,43,0.3,MODERADO,R005,1,0,
721016101,RECHAZADO,46,0.3,MODERADO,R005,1,0,
721102101,APROBADO,98,0.3,MODERADO,R001|R005|R012,3,1,
721220101,APROBADO,86,0.3,MODERADO,R001|R012,2,1,
721304101,REVISION_MANUAL,72,0.3,MODERADO,R001,1,0,
721418103,RECHAZADO,25,0.3,MODERADO,R010,1,0,
721516103,RECHAZADO,42,0.3,MODERADO,,0,0,
721605101,RECHAZADO,30,0.3,MODERADO,,0,0,
721719101,REVISION_MANUAL,79,0.3,MODERADO,R001|R012,2,1,
721804102,RECHAZADO,27,0.3,MODERADO,R009,1,0,
721911101,RECHAZADO,45,0.3,MODERADO,R005,1,0,
722004101,RECHAZADO,41,0.3,MODERADO,R004|R005|R012,3,1,
722107101,RECHAZADO,42,0.3,MODERADO,R005|R010,2,0,
722201101,RECHAZADO,36,0.3,MODERADO,R002|R005|R015,3,1,
722303101,RECHAZADO,21,0.3,MODERADO,R004|R012,2,1,
722403101,RECHAZADO,37,0.3,MODERADO,R004|R005|R012,3,1,
722502102,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,
722602101,REVISION_MANUAL,70,0.3,MODERADO,R001,1,0,
722705101,RECHAZADO,43,0.3,MODERADO,R009|R012,2,1,
722805101,RECHAZADO,54,0.3,MODERADO,R012,1,1,
722908103,RECHAZADO,13,0.3,MODERADO,R004,1,0,
723004101,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,
723106101,RECHAZADO,27,0.3,MODERADO,R004|R005,2,0,
723209101,RECHAZADO,13,0.3,MODERADO,R002|R005,2,0,
723302101,RECHAZADO,29,0.3,MODERADO,R002|R005|R006,3,0,
723411101,RECHAZADO,46,0.3,MODERADO,R005,1,0,
723501101,RECHAZADO,26,0.3,MODERADO,R004|R005,2,0,
723607101,REVISION_MANUAL,62,0.3,MODERADO,R005|R012,2,1,
723716106,RECHAZADO,12,0.3,MODERADO,R004|R010|R012,3,1,
723816102,REVISION_MANUAL,72,0.3,MODERADO,R001|R012,2,1,
723902103,RECHAZADO,3,0.3,MODERADO,R009|R010,2,0,
724013102,RECHAZADO,40,0.3,MODERADO,R009|R012,2,1,
724105102,RECHAZADO,25,0.3,MODERADO,R004|R005,2,0,
724201102,RECHAZADO,13,0.3,MODERADO,R004,1,0,
724201202,RECHAZADO,39,0.3,MODERADO,,0,0,
724321101,REVISION_MANUAL,64,0.3,MODERADO,R005|R012,2,1,
724420102,REVISION_MANUAL,73,0.3,MODERADO,R001,1,0,
724501101,RECHAZADO,32,0.3,MODERADO,R002|R005,2,0,
724619104,RECHAZADO,8,0.3,MODERADO,R004|R009|R012,3,1,
724704101,RECHAZADO,36,0.3,MODERADO,R004|R005|R012,3,1,
724819101,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
724909101,APROBADO,83,0.3,MODERADO,R001|R012,2,1,
725005103,REVISION_MANUAL,68,0.3,MODERADO,R001,1,0,
725105101,APROBADO,98,0.3,MODERADO,R001|R005|R012,3,1,
725211106,APROBADO,88,0.3,MODERADO,R001|R005|R010|R012,4,1,
725301101,RECHAZADO,0,0.3,MODERADO,R002|R004,2,0,
725410101,RECHAZADO,58,0.3,MODERADO,R005,1,0,
725502101,RECHAZADO,22,0.3,MODERADO,R002|R005,2,0,
725604101,RECHAZADO,53,0.3,MODERADO,R005,1,0,
725701102,RECHAZADO,26,0.3,MODERADO,R004|R005,2,0,
725807101,RECHAZADO,50,0.3,MODERADO,R005|R010|R012,3,1,
725904102,RECHAZADO,12,0.3,MODERADO,R004,1,0,
726004101,REVISION_MANUAL,78,0.3,MODERADO,R001|R012,2,1,
726104101,APROBADO,96,0.3,MODERADO,R001|R005|R012,3,1,
726203102,RECHAZADO,12,0.3,MODERADO,R004,1,0,
726308101,RECHAZADO,51,0.3,MODERADO,R005,1,0,
726402101,RECHAZADO,51,0.3,MODERADO,R012,1,1,
