edad,ingreso_mensual,total_deuda_actual,historial_crediticio,antiguedad_laboral,numero_dependientes,tipo_vivienda,proposito_credito,monto_credito,ingreso_imputado,deuda_imputada_neutra,llavemod,llavehog,dictamen,score_final,dti_ratio,dti_clasificacion,reglas_activadas,n_reglas,n_compensaciones,errores_validacion,tiene_credito,algun_atraso,y_real,y_pred
21,2600.0,780.0,2,2,4,Familiar,Consumo,10000.0,False,True,391901104,3919011,REVISION_MANUAL,65,0.3,MODERADO,R001|R010|R012,3,1,,True,False,1,0
61,2000.0,600.0,2,0,2,Familiar,Consumo,10000.0,True,True,394203101,3942031,RECHAZADO,40,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
26,1500.0,450.0,2,2,1,Familiar,Consumo,10000.0,False,True,394803103,3948031,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,,True,False,1,0
29,2000.0,600.0,2,0,2,Propia,Consumo,10000.0,True,True,396012102,3960121,RECHAZADO,57,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
56,2800.0,840.0,2,4,3,Familiar,Consumo,10000.0,False,True,396803102,3968031,REVISION_MANUAL,77,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
27,600.0,180.0,2,1,3,Familiar,Consumo,10000.0,False,True,397105104,3971051,RECHAZADO,57,0.3,MODERADO,R001,1,0,,True,False,1,0
81,1500.0,450.0,2,0,0,Propia,Consumo,10000.0,True,True,397416101,3974161,RECHAZADO,58,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
27,7000.0,2100.0,2,0,3,Familiar,Consumo,10000.0,True,True,399105103,3991051,RECHAZADO,54,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
20,2000.0,600.0,2,2,2,Familiar,Consumo,10000.0,False,True,400107104,4001071,RECHAZADO,56,0.3,MODERADO,R001|R009,2,0,,True,False,1,0
34,7000.0,2100.0,2,0,2,Familiar,Consumo,10000.0,True,True,401804102,4018041,RECHAZADO,55,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
27,7000.0,2100.0,2,0,2,Familiar,Consumo,10000.0,True,True,402217101,4022171,RECHAZADO,55,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
19,1500.0,450.0,2,1,1,Familiar,Consumo,10000.0,False,True,402303103,4023031,RECHAZADO,47,0.3,MODERADO,R001|R009,2,0,,True,False,1,0
61,7000.0,2100.0,2,0,0,Familiar,Consumo,10000.0,True,True,404003102,4040031,RECHAZADO,56,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
19,2500.0,750.0,2,1,2,Familiar,Consumo,10000.0,False,True,404402104,4044021,RECHAZADO,56,0.3,MODERADO,R001|R009|R012,3,1,,True,False,1,0
26,2500.0,750.0,2,0,2,Familiar,Consumo,10000.0,True,True,404905102,4049051,RECHAZADO,52,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
30,2200.0,660.0,2,2,1,Familiar,Consumo,10000.0,False,True,405612101,4056121,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,,True,False,1,0
41,1500.0,450.0,2,1,3,Propia,Consumo,10000.0,False,True,406005102,4060051,REVISION_MANUAL,73,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
44,2000.0,600.0,2,2,2,Familiar,Consumo,10000.0,False,True,406111102,4061111,REVISION_MANUAL,70,0.3,MODERADO,R001,1,0,,True,False,1,0
19,7500.0,2250.0,2,4,0,Familiar,Consumo,10000.0,False,True,408405106,4084051,REVISION_MANUAL,73,0.3,MODERADO,R001|R009|R012,3,1,,True,False,1,0
53,2000.0,600.0,2,0,0,Propia,Consumo,10000.0,True,True,408605101,4086051,REVISION_MANUAL,60,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
34,2300.0,690.0,2,4,6,Familiar,Consumo,10000.0,False,True,408905102,4089051,RECHAZADO,57,0.3,MODERADO,R001|R010,2,0,,True,False,1,0
28,9000.0,2700.0,2,1,1,Familiar,Consumo,10000.0,False,True,409001101,4090011,REVISION_MANUAL,76,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
67,2500.0,750.0,2,0,0,Propia,Consumo,10000.0,True,True,409304101,4093041,REVISION_MANUAL,68,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
22,2500.0,750.0,2,0,1,Familiar,Consumo,10000.0,True,True,409401103,4094011,RECHAZADO,52,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
53,1500.0,450.0,2,0,2,Familiar,Consumo,10000.0,True,True,409605102,4096051,RECHAZADO,42,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
26,7000.0,2100.0,2,0,1,Familiar,Consumo,10000.0,True,True,409703102,4097031,RECHAZADO,57,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
42,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,410301101,4103011,REVISION_MANUAL,73,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
77,7000.0,2100.0,2,1,0,Familiar,Consumo,10000.0,True,True,411404101,4114041,REVISION_MANUAL,74,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
47,7000.0,2100.0,2,0,2,Propia,Consumo,10000.0,True,True,411805102,4118051,REVISION_MANUAL,70,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
44,2500.0,750.0,2,0,4,Propia,Consumo,10000.0,True,True,411918101,4119181,RECHAZADO,54,0.3,MODERADO,R001|R004|R005|R010|R012,5,1,,True,False,1,0
30,1900.0,570.0,2,4,5,Familiar,Consumo,10000.0,False,True,412404101,4124041,RECHAZADO,57,0.3,MODERADO,R001|R010,2,0,,True,False,1,0
64,4000.0,1200.0,2,0,0,Propia,Consumo,10000.0,True,True,412605101,4126051,REVISION_MANUAL,69,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
26,3500.0,1050.0,2,4,4,Familiar,Consumo,10000.0,False,True,412803103,4128031,REVISION_MANUAL,68,0.3,MODERADO,R001|R010|R012,3,1,,True,False,1,0
44,1500.0,450.0,2,1,2,Propia,Consumo,10000.0,False,True,413916101,4139161,REVISION_MANUAL,75,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
69,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,414114101,4141141,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
22,500.0,150.0,2,1,1,Familiar,Consumo,9000.0,False,True,414201101,4142011,RECHAZADO,58,0.3,MODERADO,R001,1,0,,True,False,1,0
30,2000.0,600.0,2,4,2,Familiar,Consumo,10000.0,False,True,414818101,4148181,REVISION_MANUAL,70,0.3,MODERADO,R001,1,0,,True,False,1,0
63,1500.0,450.0,2,0,4,Propia,Consumo,10000.0,True,True,415701102,4157011,RECHAZADO,42,0.3,MODERADO,R001|R004|R005|R010,4,0,,True,False,1,0
61,7000.0,2100.0,2,0,1,Propia,Consumo,10000.0,True,True,419502103,4195021,REVISION_MANUAL,70,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
50,2000.0,600.0,2,1,1,Familiar,Consumo,10000.0,False,True,420816101,4208161,REVISION_MANUAL,61,0.3,MODERADO,R001,1,0,,True,False,1,0
33,2500.0,750.0,2,0,2,Familiar,Consumo,10000.0,True,True,421002102,4210021,RECHAZADO,52,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
38,1800.0,540.0,2,1,1,Familiar,Consumo,10000.0,False,True,422110101,4221101,REVISION_MANUAL,61,0.3,MODERADO,R001,1,0,,True,False,1,0
44,5000.0,1500.0,2,2,4,Familiar,Consumo,10000.0,False,True,422703101,4227031,REVISION_MANUAL,69,0.3,MODERADO,R001|R010|R012,3,1,,True,False,1,0
42,2000.0,600.0,2,1,2,Propia,Consumo,10000.0,False,True,423008101,4230081,REVISION_MANUAL,75,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
58,1500.0,450.0,2,0,3,Familiar,Consumo,10000.0,True,True,423415102,4234151,RECHAZADO,38,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
62,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,423911101,4239111,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
38,10000.0,3000.0,2,4,4,Familiar,Consumo,10000.0,False,True,425303101,4253031,REVISION_MANUAL,72,0.3,MODERADO,R001|R010|R012,3,1,,True,False,1,0
64,2000.0,600.0,2,0,0,Propia,Consumo,10000.0,True,True,425704102,4257041,RECHAZADO,58,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
34,1500.0,450.0,2,4,3,Familiar,Consumo,10000.0,False,True,426302103,4263021,REVISION_MANUAL,68,0.3,MODERADO,R001,1,0,,True,False,1,0
20,600.0,180.0,2,1,0,Familiar,Consumo,10000.0,False,True,427004102,4270041,RECHAZADO,48,0.3,MODERADO,R001|R009,2,0,,True,False,1,0
32,2500.0,750.0,2,0,2,Familiar,Consumo,10000.0,True,True,427602102,4276021,RECHAZADO,52,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
23,2000.0,600.0,2,1,1,Familiar,Consumo,10000.0,False,True,427801103,4278011,RECHAZADO,59,0.3,MODERADO,R001,1,0,,True,False,1,0
45,1800.0,540.0,2,4,1,Familiar,Consumo,10000.0,False,True,428002101,4280021,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,,True,False,1,0
80,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,428505102,4285051,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
24,3500.0,1050.0,2,2,2,Familiar,Consumo,10000.0,False,True,429905101,4299051,REVISION_MANUAL,79,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
32,1000.0,300.0,2,2,0,Familiar,Consumo,10000.0,False,True,432801102,4328011,REVISION_MANUAL,72,0.3,MODERADO,R001,1,0,,True,False,1,0
60,2500.0,750.0,2,0,1,Familiar,Consumo,10000.0,True,True,432903101,4329031,RECHAZADO,52,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
57,2000.0,600.0,2,4,0,Familiar,Consumo,10000.0,False,True,433204101,4332041,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,,True,False,1,0
65,1000.0,300.0,2,4,0,Familiar,Consumo,10000.0,False,True,433404101,4334041,REVISION_MANUAL,70,0.3,MODERADO,R001,1,0,,True,False,1,0
39,2500.0,750.0,2,0,2,Propia,Consumo,10000.0,True,True,433614102,4336141,REVISION_MANUAL,67,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
83,2000.0,600.0,2,0,0,Propia,Consumo,10000.0,True,True,434804101,4348041,RECHAZADO,58,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
65,2500.0,750.0,2,0,0,Familiar,Consumo,10000.0,True,True,435308102,4353081,RECHAZADO,53,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
66,2000.0,600.0,2,0,0,Propia,Consumo,10000.0,True,True,436405101,4364051,RECHAZADO,58,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
20,7000.0,2100.0,2,0,2,Familiar,Consumo,10000.0,True,True,436604102,4366041,RECHAZADO,41,0.3,MODERADO,R001|R004|R009|R012,4,1,,True,False,1,0
41,1300.0,390.0,2,4,2,Familiar,Consumo,10000.0,False,True,437013102,4370131,REVISION_MANUAL,69,0.3,MODERADO,R001,1,0,,True,False,1,0
32,1500.0,450.0,2,4,2,Familiar,Consumo,10000.0,False,True,439707101,4397071,REVISION_MANUAL,70,0.3,MODERADO,R001,1,0,,True,False,1,0
66,7000.0,2100.0,2,0,1,Propia,Consumo,10000.0,True,True,441305101,4413051,REVISION_MANUAL,70,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
37,2500.0,750.0,2,0,1,Familiar,Consumo,10000.0,True,True,441604102,4416041,RECHAZADO,54,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
51,200.0,60.0,2,1,1,Propia,Consumo,3600.0,False,True,442220101,4422201,REVISION_MANUAL,75,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
22,9000.0,2700.0,2,1,0,Familiar,Consumo,10000.0,False,True,443106101,4431061,REVISION_MANUAL,76,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
63,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,443212101,4432121,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
54,2000.0,600.0,2,0,0,Propia,Consumo,10000.0,True,True,444210101,4442101,REVISION_MANUAL,60,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
49,2800.0,840.0,2,4,3,Familiar,Consumo,10000.0,False,True,444501102,4445011,REVISION_MANUAL,79,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
27,600.0,180.0,2,1,0,Familiar,Consumo,10000.0,False,True,445119101,4451191,REVISION_MANUAL,62,0.3,MODERADO,R001,1,0,,True,False,1,0
62,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,445303101,4453031,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
35,2000.0,600.0,2,0,2,Propia,Consumo,10000.0,True,True,447004102,4470041,RECHAZADO,57,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
52,1000.0,300.0,2,1,1,Familiar,Consumo,10000.0,False,True,447320101,4473201,REVISION_MANUAL,61,0.3,MODERADO,R001,1,0,,True,False,1,0
20,2000.0,600.0,2,0,5,Familiar,Consumo,10000.0,True,True,448202103,4482021,RECHAZADO,15,0.3,MODERADO,R001|R004|R009|R010,4,0,,True,False,1,0
46,2000.0,600.0,2,0,0,Propia,Consumo,10000.0,True,True,448310102,4483101,REVISION_MANUAL,60,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
25,5000.0,1500.0,2,4,4,Familiar,Consumo,10000.0,False,True,451702102,4517021,REVISION_MANUAL,69,0.3,MODERADO,R001|R010|R012,3,1,,True,False,1,0
85,7000.0,2100.0,2,0,1,Propia,Consumo,10000.0,True,True,452004101,4520041,REVISION_MANUAL,70,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
50,3000.0,900.0,2,1,2,Familiar,Consumo,10000.0,False,True,453305101,4533051,REVISION_MANUAL,71,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
48,1500.0,450.0,2,4,2,Familiar,Consumo,10000.0,False,True,453708101,4537081,REVISION_MANUAL,70,0.3,MODERADO,R001,1,0,,True,False,1,0
52,1800.0,540.0,2,1,0,Familiar,Consumo,10000.0,False,True,454209102,4542091,REVISION_MANUAL,63,0.3,MODERADO,R001,1,0,,True,False,1,0
80,1500.0,450.0,2,0,1,Propia,Consumo,10000.0,True,True,454317101,4543171,RECHAZADO,56,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
43,2200.0,660.0,2,4,0,Familiar,Consumo,10000.0,False,True,455004101,4550041,REVISION_MANUAL,73,0.3,MODERADO,R001,1,0,,True,False,1,0
62,1000.0,300.0,2,2,1,Familiar,Consumo,10000.0,False,True,456405101,4564051,REVISION_MANUAL,69,0.3,MODERADO,R001,1,0,,True,False,1,0
67,1500.0,450.0,2,0,0,Propia,Consumo,10000.0,True,True,458101101,4581011,RECHAZADO,58,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
40,1500.0,450.0,2,0,3,Familiar,Consumo,10000.0,True,True,458204102,4582041,RECHAZADO,40,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
65,7000.0,2100.0,2,0,1,Propia,Consumo,10000.0,True,True,458502101,4585021,REVISION_MANUAL,70,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
44,2000.0,600.0,2,1,2,Propia,Consumo,10000.0,False,True,459102101,4591021,REVISION_MANUAL,75,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
79,1500.0,450.0,2,0,0,Propia,Consumo,10000.0,True,True,460601102,4606011,RECHAZADO,58,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
21,2000.0,600.0,2,1,2,Familiar,Consumo,10000.0,False,True,462401102,4624011,RECHAZADO,58,0.3,MODERADO,R001,1,0,,True,False,1,0
21,1500.0,450.0,2,2,2,Familiar,Consumo,10000.0,False,True,462503103,4625031,REVISION_MANUAL,68,0.3,MODERADO,R001,1,0,,True,False,1,0
47,2500.0,750.0,2,0,2,Familiar,Consumo,10000.0,True,True,462804102,4628041,RECHAZADO,52,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
28,7000.0,2100.0,2,0,1,Familiar,Consumo,10000.0,True,True,463305102,4633051,RECHAZADO,57,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
26,500.0,150.0,2,1,1,Familiar,Consumo,9000.0,False,True,463503102,4635031,REVISION_MANUAL,60,0.3,MODERADO,R001,1,0,,True,False,1,0
81,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,464005101,4640051,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
33,14000.0,4200.0,2,4,4,Familiar,Consumo,10000.0,False,True,464203103,4642031,REVISION_MANUAL,75,0.3,MODERADO,R001|R010|R012,3,1,,True,False,1,0
39,7500.0,2250.0,2,1,4,Propia,Consumo,10000.0,False,True,464305102,4643051,REVISION_MANUAL,76,0.3,MODERADO,R001|R005|R010|R012,4,1,,True,False,1,0
71,1500.0,450.0,2,0,0,Propia,Consumo,10000.0,True,True,466101101,4661011,RECHAZADO,58,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
78,14000.0,4200.0,2,0,0,Propia,Consumo,10000.0,True,True,467404101,4674041,REVISION_MANUAL,76,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
37,4000.0,1200.0,2,0,2,Familiar,Consumo,10000.0,True,True,468001102,4680011,RECHAZADO,53,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
21,4000.0,1200.0,2,1,3,Familiar,Consumo,10000.0,False,True,468105102,4681051,REVISION_MANUAL,68,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
43,2000.0,600.0,2,0,3,Familiar,Consumo,10000.0,True,True,468604101,4686041,RECHAZADO,40,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
52,1600.0,480.0,2,1,1,Propia,Consumo,10000.0,False,True,468906101,4689061,REVISION_MANUAL,76,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
22,6800.0,2040.0,2,1,0,Familiar,Consumo,10000.0,False,True,469404101,4694041,REVISION_MANUAL,74,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
28,1500.0,450.0,2,4,2,Familiar,Consumo,10000.0,False,True,469501103,4695011,REVISION_MANUAL,70,0.3,MODERADO,R001,1,0,,True,False,1,0
35,2000.0,600.0,2,1,2,Propia,Consumo,10000.0,False,True,469604102,4696041,REVISION_MANUAL,75,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
21,500.0,150.0,2,1,2,Familiar,Consumo,9000.0,False,True,471104104,4711041,RECHAZADO,57,0.3,MODERADO,R001,1,0,,True,False,1,0
46,2000.0,600.0,2,0,1,Familiar,Negocio,12000.0,True,True,471304102,4713041,RECHAZADO,55,0.3,MODERADO,R001|R004|R006,3,0,,True,False,1,0
62,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,471702102,4717021,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
52,2000.0,600.0,2,0,1,Familiar,Consumo,10000.0,True,True,472204102,4722041,RECHAZADO,43,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
34,3000.0,900.0,2,4,4,Familiar,Consumo,10000.0,False,True,472502102,4725021,REVISION_MANUAL,68,0.3,MODERADO,R001|R010|R012,3,1,,True,False,1,0
58,2500.0,750.0,2,1,0,Familiar,Consumo,10000.0,False,True,472603101,4726031,REVISION_MANUAL,71,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
48,2000.0,600.0,2,0,2,Propia,Consumo,10000.0,True,True,472712101,4727121,RECHAZADO,57,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
28,1800.0,540.0,2,4,0,Familiar,Consumo,10000.0,False,True,473001102,4730011,REVISION_MANUAL,73,0.3,MODERADO,R001,1,0,,True,False,1,0
30,1500.0,450.0,2,2,1,Familiar,Consumo,10000.0,False,True,473203101,4732031,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,,True,False,1,0
28,7000.0,2100.0,2,1,2,Familiar,Consumo,10000.0,True,True,474305107,4743051,REVISION_MANUAL,73,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
38,2000.0,600.0,2,1,3,Familiar,Consumo,10000.0,False,True,474512101,4745121,RECHAZADO,58,0.3,MODERADO,R001,1,0,,True,False,1,0
32,1000.0,300.0,2,1,1,Familiar,Consumo,10000.0,False,True,478304102,4783041,REVISION_MANUAL,61,0.3,MODERADO,R001,1,0,,True,False,1,0
26,2500.0,750.0,2,2,3,Familiar,Consumo,10000.0,False,True,480503103,4805031,REVISION_MANUAL,79,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
37,2000.0,600.0,2,4,3,Familiar,Consumo,10000.0,False,True,480805102,4808051,REVISION_MANUAL,68,0.3,MODERADO,R001,1,0,,True,False,1,0
20,1800.0,540.0,2,4,4,Familiar,Consumo,10000.0,False,True,481102106,4811021,RECHAZADO,43,0.3,MODERADO,R001|R009|R010,3,0,,True,False,1,0
19,1200.0,360.0,2,2,4,Familiar,Consumo,10000.0,False,True,481816104,4818161,RECHAZADO,43,0.3,MODERADO,R001|R009|R010,3,0,,True,False,1,0
57,1000.0,300.0,2,1,0,Propia,Consumo,10000.0,False,True,483518101,4835181,REVISION_MANUAL,75,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
70,2000.0,600.0,2,0,0,Propia,Consumo,10000.0,True,True,483801102,4838011,RECHAZADO,58,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
66,2500.0,750.0,2,0,0,Propia,Negocio,12000.0,True,True,484604101,4846041,REVISION_MANUAL,72,0.3,MODERADO,R001|R004|R005|R006,4,0,,True,False,1,0
71,2500.0,750.0,2,0,0,Propia,Consumo,10000.0,True,True,485901101,4859011,REVISION_MANUAL,68,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
65,2000.0,600.0,2,0,0,Familiar,Consumo,10000.0,True,True,487718101,4877181,RECHAZADO,43,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
38,2000.0,600.0,2,0,4,Familiar,Consumo,10000.0,True,True,488604105,4886041,RECHAZADO,29,0.3,MODERADO,R001|R004|R010,3,0,,True,False,1,0
43,2500.0,750.0,2,1,1,Familiar,Consumo,10000.0,False,True,488803101,4888031,REVISION_MANUAL,72,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
35,5400.0,1620.0,2,4,4,Familiar,Consumo,10000.0,False,True,489005101,4890051,REVISION_MANUAL,69,0.3,MODERADO,R001|R010|R012,3,1,,True,False,1,0
49,1500.0,450.0,2,1,2,Familiar,Negocio,12000.0,False,True,489601103,4896011,REVISION_MANUAL,72,0.3,MODERADO,R001|R006,2,0,,True,False,1,0
23,7000.0,2100.0,2,0,1,Familiar,Consumo,10000.0,True,True,490006102,4900061,RECHAZADO,55,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
34,1600.0,480.0,2,1,0,Propia,Consumo,10000.0,False,True,490108101,4901081,REVISION_MANUAL,78,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
48,3000.0,900.0,2,1,0,Familiar,Consumo,10000.0,False,True,490904101,4909041,REVISION_MANUAL,74,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
50,1000.0,300.0,2,1,0,Familiar,Consumo,10000.0,False,True,492007101,4920071,REVISION_MANUAL,62,0.3,MODERADO,R001,1,0,,True,False,1,0
24,7000.0,2100.0,2,0,0,Familiar,Consumo,10000.0,True,True,492607101,4926071,RECHAZADO,56,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
63,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,493404101,4934041,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
66,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,494203102,4942031,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
45,2700.0,810.0,2,4,3,Familiar,Consumo,10000.0,False,True,494304103,4943041,REVISION_MANUAL,79,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
65,1000.0,300.0,2,1,0,Propia,Consumo,10000.0,False,True,494402101,4944021,REVISION_MANUAL,75,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
58,14000.0,4200.0,2,0,0,Familiar,Consumo,10000.0,True,True,494602101,4946021,REVISION_MANUAL,61,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
28,3000.0,900.0,2,1,0,Familiar,Consumo,10000.0,False,True,494802101,4948021,REVISION_MANUAL,74,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
37,2000.0,600.0,2,0,3,Familiar,Consumo,10000.0,True,True,495911101,4959111,RECHAZADO,40,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
20,7000.0,2100.0,2,0,2,Familiar,Consumo,10000.0,True,True,496403104,4964031,RECHAZADO,41,0.3,MODERADO,R001|R004|R009|R012,4,1,,True,False,1,0
32,1000.0,300.0,2,2,3,Familiar,Consumo,10000.0,False,True,497503101,4975031,REVISION_MANUAL,68,0.3,MODERADO,R001,1,0,,True,False,1,0
49,500.0,150.0,2,1,2,Familiar,Consumo,9000.0,False,True,497602102,4976021,RECHAZADO,59,0.3,MODERADO,R001,1,0,,True,False,1,0
35,1200.0,360.0,2,2,4,Familiar,Negocio,12000.0,False,True,497904101,4979041,REVISION_MANUAL,69,0.3,MODERADO,R001|R006|R010,3,0,,True,False,1,0
36,6000.0,1800.0,2,1,1,Familiar,Consumo,10000.0,False,True,498905102,4989051,REVISION_MANUAL,74,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
21,1200.0,360.0,2,1,4,Familiar,Consumo,10000.0,False,True,504001102,5040011,RECHAZADO,45,0.3,MODERADO,R001|R010,2,0,,True,False,1,0
19,1000.0,300.0,2,4,2,Familiar,Consumo,10000.0,False,True,504802103,5048021,RECHAZADO,55,0.3,MODERADO,R001|R009,2,0,,True,False,1,0
25,1200.0,360.0,2,1,2,Familiar,Consumo,10000.0,False,True,505103101,5051031,RECHAZADO,59,0.3,MODERADO,R001,1,0,,True,False,1,0
27,1500.0,450.0,2,2,2,Familiar,Consumo,10000.0,False,True,506016104,5060161,REVISION_MANUAL,70,0.3,MODERADO,R001,1,0,,True,False,1,0
60,1000.0,300.0,2,1,1,Familiar,Negocio,12000.0,False,True,506301101,5063011,REVISION_MANUAL,73,0.3,MODERADO,R001|R006,2,0,,True,False,1,0
66,2500.0,750.0,2,0,0,Propia,Consumo,10000.0,True,True,506404101,5064041,REVISION_MANUAL,68,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
18,5000.0,1500.0,2,3,1,Familiar,Consumo,10000.0,False,True,506501102,5065011,REVISION_MANUAL,69,0.3,MODERADO,R001|R009|R012,3,1,,True,False,1,0
29,2200.0,660.0,2,2,3,Familiar,Consumo,10000.0,False,True,507501103,5075011,REVISION_MANUAL,68,0.3,MODERADO,R001,1,0,,True,False,1,0
29,1400.0,420.0,2,2,1,Familiar,Consumo,10000.0,False,True,509007103,5090071,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,,True,False,1,0
